Datetime,Ambient Temperature [ºC],Diffuse Radiation [W/m2],Ultraviolet [W/m2],Global Radiation [W/m2],Datetime.year,Datetime.month,Datetime.day-of-month,Datetime.day-of-week,Datetime.hour,Datetime.minute,Datetime.second,B_Optimal - Power DC [W]
2017-01-06T22:51:00Z,10.5,1.699579,0.509924,1.561632,2017,1,6,5,22,51,0,38.06906
2017-01-06T22:52:00Z,10.566668,1.695622,0.511034,1.262016,2017,1,6,5,22,52,0,37.6948
2017-01-06T22:53:00Z,10.633334,1.690751,0.509525,1.326752,2017,1,6,5,22,53,0,37.43936
2017-01-06T22:54:00Z,10.7,1.678598,0.50892,1.260825,2017,1,6,5,22,54,0,37.1415
2017-01-06T22:55:00Z,10.7,1.672557,0.508525,1.757673,2017,1,6,5,22,55,0,37.29948
2017-01-06T22:56:00Z,10.7,1.67253,0.508118,1.357455,2017,1,6,5,22,56,0,37.17325
2017-01-06T22:57:00Z,10.7,1.670278,0.508324,1.570184,2017,1,6,5,22,57,0,37.2404
2017-01-06T22:58:00Z,10.616666,1.669622,0.507026,1.546486,2017,1,6,5,22,58,0,37.58209
2017-01-06T22:59:00Z,10.6,1.660563,0.50682,1.603759,2017,1,6,5,22,59,0,37.67015
2017-01-06T23:00:00Z,10.583334,1.870154,0.507228,2.069514,2017,1,6,5,23,0,0,38.91225
2017-01-06T23:01:00Z,10.5,2.484955,0.507618,2.270097,2017,1,6,5,23,1,0,39.31199
2017-01-06T23:02:00Z,10.450002,2.689589,0.50682,2.582572,2017,1,6,5,23,2,0,39.61689
2017-01-06T23:03:00Z,10.400002,2.278132,0.50942,2.560993,2017,1,6,5,23,3,0,39.82237
2017-01-06T23:04:00Z,10.383334,2.496712,0.511222,2.583752,2017,1,6,5,23,4,0,39.89291
2017-01-06T23:05:00Z,10.3,2.695629,0.514129,2.374684,2017,1,6,5,23,5,0,40.16691
2017-01-06T23:06:00Z,10.283334,2.281883,0.515633,2.987264,2017,1,6,5,23,6,0,40.43571
2017-01-06T23:07:00Z,10.2,2.565978,0.518742,2.281251,2017,1,6,5,23,7,0,40.55056
2017-01-06T23:08:00Z,10.2,2.291559,0.521342,2.603024,2017,1,6,5,23,8,0,40.6539
2017-01-06T23:09:00Z,10.133332,2.092982,0.522741,2.29422,2017,1,6,5,23,9,0,40.83574
2017-01-06T23:10:00Z,10.1,2.686059,0.523447,2.80557,2017,1,6,5,23,10,0,41.12537
2017-01-06T23:11:00Z,10.1,2.290664,0.522745,2.21087,2017,1,6,5,23,11,0,40.94486
2017-01-06T23:12:00Z,10.1,2.699088,0.523043,2.728134,2017,1,6,5,23,12,0,41.10115
2017-01-06T23:13:00Z,10.1,1.999837,0.521754,2.361049,2017,1,6,5,23,13,0,40.99882
2017-01-06T23:14:00Z,10.1,1.871437,0.519838,1.867823,2017,1,6,5,23,14,0,40.84735
2017-01-06T23:15:00Z,10.033334,1.676431,0.518545,1.531309,2017,1,6,5,23,15,0,41.02385
2017-01-06T23:16:00Z,10.0,1.672129,0.517935,1.841054,2017,1,6,5,23,16,0,41.26183
2017-01-06T23:17:00Z,10.0,1.673752,0.51854,1.648336,2017,1,6,5,23,17,0,41.19997
2017-01-06T23:18:00Z,10.0,1.678369,0.516339,1.980671,2017,1,6,5,23,18,0,41.30802
2017-01-06T23:19:00Z,10.033334,1.671902,0.515431,1.532761,2017,1,6,5,23,19,0,41.02845
2017-01-06T23:20:00Z,10.1,1.678055,0.515335,1.668514,2017,1,6,5,23,20,0,40.79348
2017-01-06T23:21:00Z,10.1,1.672872,0.513629,1.369541,2017,1,6,5,23,21,0,40.7011
2017-01-06T23:22:00Z,10.1,1.691151,0.512827,1.340784,2017,1,6,5,23,22,0,40.69272
2017-01-06T23:23:00Z,10.2,1.682639,0.512428,1.480067,2017,1,6,5,23,23,0,40.32052
2017-01-06T23:24:00Z,10.2,1.682527,0.511332,1.177155,2017,1,6,5,23,24,0,40.22601
2017-01-06T23:25:00Z,10.2,1.669766,0.509323,1.072193,2017,1,6,5,23,25,0,40.1956
2017-01-06T23:26:00Z,10.2,1.668798,0.508723,1.121049,2017,1,6,5,23,26,0,40.21188
2017-01-06T23:27:00Z,10.2,1.674863,0.508727,0.970051,2017,1,6,5,23,27,0,40.16394
2017-01-06T23:28:00Z,10.2,1.669481,0.508214,1.070924,2017,1,6,5,23,28,0,40.19665
2017-01-06T23:29:00Z,10.15,1.677141,0.508819,1.512919,2017,1,6,5,23,29,0,40.54421
2017-01-06T23:30:00Z,10.1,1.68364,0.508219,1.885087,2017,1,6,5,23,30,0,40.87124
2017-01-06T23:31:00Z,10.0,1.73296,0.506522,1.581886,2017,1,6,5,23,31,0,41.19354
2017-01-06T23:32:00Z,9.966668,1.673805,0.505325,1.775799,2017,1,6,5,23,32,0,41.39655
2017-01-06T23:33:00Z,9.900002,1.673693,0.50571,1.556993,2017,1,6,5,23,33,0,41.60473
2017-01-06T23:34:00Z,9.866668,1.681071,0.506219,1.975885,2017,1,6,5,23,34,0,41.87561
2017-01-06T23:35:00Z,9.8,1.67893,0.511853,1.554741,2017,1,6,5,23,35,0,42.01292
2017-01-06T23:36:00Z,9.8,1.674456,0.511055,1.768449,2017,1,6,5,23,36,0,42.08172
2017-01-06T23:37:00Z,9.8,1.67027,0.51035,1.608336,2017,1,6,5,23,37,0,42.032
2017-01-06T23:38:00Z,9.8,1.675742,0.509249,1.557306,2017,1,6,5,23,38,0,42.01718
2017-01-06T23:39:00Z,9.833334,1.670441,0.509148,1.746473,2017,1,6,5,23,39,0,41.93832
2017-01-06T23:40:00Z,9.966666,1.67067,0.50885,1.436897,2017,1,6,5,23,40,0,41.28468
2017-01-06T23:41:00Z,10.0,1.664972,0.50835,1.17384,2017,1,6,5,23,41,0,41.06312
2017-01-06T23:42:00Z,9.950002,1.655616,0.507552,1.392532,2017,1,6,5,23,42,0,41.34207
2017-01-06T23:43:00Z,9.900002,1.644783,0.508052,1.736098,2017,1,6,5,23,43,0,41.65891
2017-01-06T23:44:00Z,9.85,1.655596,0.507653,1.976397,2017,1,6,5,23,44,0,41.94385
2017-01-06T23:45:00Z,9.8,1.656501,0.506754,1.742962,2017,1,6,5,23,45,0,42.07957
2017-01-06T23:46:00Z,9.8,1.65799,0.506254,1.663317,2017,1,6,5,23,46,0,42.05497
2017-01-06T23:47:00Z,9.750002,1.650243,0.505535,1.700999,2017,1,6,5,23,47,0,42.27646
2017-01-06T23:48:00Z,9.7,1.655965,0.506456,1.730465,2017,1,6,5,23,48,0,42.49299
2017-01-06T23:49:00Z,9.7,2.05986,0.505943,2.009872,2017,1,6,5,23,49,0,42.57507
2017-01-06T23:50:00Z,9.7,1.969367,0.506048,2.057977,2017,1,6,5,23,50,0,42.59176
2017-01-06T23:51:00Z,9.7,1.656564,0.505737,1.570246,2017,1,6,5,23,51,0,42.44317
2017-01-06T23:52:00Z,9.7,2.063244,0.505838,1.897336,2017,1,6,5,23,52,0,42.53951
2017-01-06T23:53:00Z,9.7,1.649337,0.505741,2.125649,2017,1,6,5,23,53,0,42.6192
2017-01-06T23:54:00Z,9.7,1.651548,0.505846,2.116014,2017,1,6,5,23,54,0,42.61597
2017-01-06T23:55:00Z,9.7,1.658958,0.505241,1.567134,2017,1,6,5,23,55,0,42.44279
2017-01-06T23:56:00Z,9.7,1.640542,0.503641,1.468786,2017,1,6,5,23,56,0,42.41405
2017-01-06T23:57:00Z,9.7,1.658731,0.503439,1.454423,2017,1,6,5,23,57,0,42.40944
2017-01-06T23:58:00Z,9.7,1.661634,0.503943,1.452666,2017,1,6,5,23,58,0,42.40818
2017-01-06T23:59:00Z,9.7,1.657101,0.503141,1.549658,2017,1,6,5,23,59,0,42.44002
2017-01-07T00:00:00Z,9.7,1.673318,0.503242,1.346146,2017,1,7,6,0,0,0,18.70664
2017-01-07T00:01:00Z,9.7,1.679,0.508938,1.39188,2017,1,7,6,0,1,0,18.71361
2017-01-07T00:02:00Z,9.7,1.651817,0.510827,1.426659,2017,1,7,6,0,2,0,18.72264
2017-01-07T00:03:00Z,9.7,1.655805,0.511836,1.388013,2017,1,7,6,0,3,0,18.70901
2017-01-07T00:04:00Z,9.7,1.650407,0.513844,1.457642,2017,1,7,6,0,4,0,18.72854
2017-01-07T00:05:00Z,9.75,1.663957,0.516549,1.434474,2017,1,7,6,0,5,0,18.50895
2017-01-07T00:06:00Z,9.8,1.6592,0.517948,1.316572,2017,1,7,6,0,6,0,18.26138
2017-01-07T00:07:00Z,9.8,1.652456,0.51744,1.233873,2017,1,7,6,0,7,0,18.23597
2017-01-07T00:08:00Z,9.8,1.667033,0.514721,1.152914,2017,1,7,6,0,8,0,18.21361
2017-01-07T00:09:00Z,9.8,1.650556,0.51612,1.358682,2017,1,7,6,0,9,0,18.27725
2017-01-07T00:10:00Z,9.8,1.66319,0.517229,1.420029,2017,1,7,6,0,10,0,18.29501
2017-01-07T00:11:00Z,9.8,1.666465,0.516918,1.446844,2017,1,7,6,0,11,0,18.30385
2017-01-07T00:12:00Z,9.883334,1.661907,0.518238,1.306564,2017,1,7,6,0,12,0,17.91029
2017-01-07T00:13:00Z,9.900002,1.670141,0.51783,1.369616,2017,1,7,6,0,13,0,17.86115
2017-01-07T00:14:00Z,9.900002,1.677746,0.518115,1.376893,2017,1,7,6,0,14,0,17.86295
2017-01-07T00:15:00Z,9.900002,1.675867,0.516922,1.558353,2017,1,7,6,0,15,0,17.92201
2017-01-07T00:16:00Z,9.900002,1.673873,0.515922,1.284035,2017,1,7,6,0,16,0,17.83646
2017-01-07T00:17:00Z,9.900002,1.67105,0.515822,1.458143,2017,1,7,6,0,17,0,17.89179
2017-01-07T00:18:00Z,10.0,1.668373,0.515923,1.67076,2017,1,7,6,0,18,0,17.54207
2017-01-07T00:19:00Z,10.0,1.673672,0.514322,1.434113,2017,1,7,6,0,19,0,17.46911
2017-01-07T00:20:00Z,10.0,1.674385,0.51523,1.363902,2017,1,7,6,0,20,0,17.44568
2017-01-07T00:21:00Z,10.0,1.658572,0.514322,1.562482,2017,1,7,6,0,21,0,17.51003
2017-01-07T00:22:00Z,10.0,1.662162,0.513213,1.327667,2017,1,7,6,0,22,0,17.43704
2017-01-07T00:23:00Z,9.983334,1.678628,0.513217,1.486469,2017,1,7,6,0,23,0,17.55654
2017-01-07T00:24:00Z,9.933334,1.661878,0.512415,1.374315,2017,1,7,6,0,24,0,17.73085
2017-01-07T00:25:00Z,9.916668,1.682757,0.512722,1.149221,2017,1,7,6,0,25,0,17.72828
2017-01-07T00:26:00Z,9.983334,1.67746,0.51191,1.409616,2017,1,7,6,0,26,0,17.53392
2017-01-07T00:27:00Z,10.0,1.676295,0.511915,1.553266,2017,1,7,6,0,27,0,17.50994
2017-01-07T00:28:00Z,10.0,1.669599,0.511818,1.403315,2017,1,7,6,0,28,0,17.46269
2017-01-07T00:29:00Z,10.0,1.661134,0.511915,1.359362,2017,1,7,6,0,29,0,17.44879
2017-01-07T00:30:00Z,10.0,1.651502,0.511713,1.661928,2017,1,7,6,0,30,0,17.54505
2017-01-07T00:31:00Z,10.0,1.900548,0.51152,1.846268,2017,1,7,6,0,31,0,17.59932
2017-01-07T00:32:00Z,10.0,1.674954,0.510823,1.885819,2017,1,7,6,0,32,0,17.61671
2017-01-07T00:33:00Z,10.0,2.283866,0.510306,2.219101,2017,1,7,6,0,33,0,17.71227
2017-01-07T00:34:00Z,10.0,3.092332,0.510411,3.406881,2017,1,7,6,0,34,0,18.07416
2017-01-07T00:35:00Z,10.0,3.788099,0.511621,4.446949,2017,1,7,6,0,35,0,18.3898
2017-01-07T00:36:00Z,9.983334,4.030956,0.511218,4.309171,2017,1,7,6,0,36,0,18.41193
2017-01-07T00:37:00Z,9.950002,5.044766,0.511218,4.977903,2017,1,7,6,0,37,0,18.74495
2017-01-07T00:38:00Z,9.900002,4.398393,0.510915,4.770129,2017,1,7,6,0,38,0,18.89936
2017-01-07T00:39:00Z,9.916668,4.067744,0.510718,4.374531,2017,1,7,6,0,39,0,18.71062
2017-01-07T00:40:00Z,9.900002,3.268815,0.510814,3.794043,2017,1,7,6,0,40,0,18.61014
2017-01-07T00:41:00Z,9.900002,3.04303,0.510214,3.211934,2017,1,7,6,0,41,0,18.43051
2017-01-07T00:42:00Z,9.900002,3.069306,0.509608,3.146301,2017,1,7,6,0,42,0,18.41006
2017-01-07T00:43:00Z,9.900002,2.4849,0.510196,3.014983,2017,1,7,6,0,43,0,18.37794
2017-01-07T00:44:00Z,9.900002,2.5717,0.509609,2.643468,2017,1,7,6,0,44,0,18.25952
2017-01-07T00:45:00Z,9.916668,2.073745,0.509003,2.192215,2017,1,7,6,0,45,0,18.05662
2017-01-07T00:46:00Z,9.900002,1.675579,0.508802,2.056611,2017,1,7,6,0,46,0,18.0904
2017-01-07T00:47:00Z,9.900002,1.86849,0.5081,1.708813,2017,1,7,6,0,47,0,17.97778
2017-01-07T00:48:00Z,9.900002,1.665867,0.507105,1.509303,2017,1,7,6,0,48,0,17.91944
2017-01-07T00:49:00Z,9.916668,1.657261,0.506307,1.390089,2017,1,7,6,0,49,0,17.81338
2017-01-07T00:50:00Z,9.900002,1.663132,0.506605,1.596326,2017,1,7,6,0,50,0,17.9477
2017-01-07T00:51:00Z,9.916668,1.665955,0.507311,1.72504,2017,1,7,6,0,51,0,17.918
2017-01-07T00:52:00Z,9.933334,1.666063,0.507013,1.574445,2017,1,7,6,0,52,0,17.8012
2017-01-07T00:53:00Z,9.966666,1.645205,0.506009,1.426956,2017,1,7,6,0,53,0,17.61717
2017-01-07T00:54:00Z,10.0,1.659227,0.505504,1.195731,2017,1,7,6,0,54,0,17.40535
2017-01-07T00:55:00Z,10.0,1.661765,0.504803,1.227766,2017,1,7,6,0,55,0,17.41636
2017-01-07T00:56:00Z,10.0,1.670483,0.505399,1.241191,2017,1,7,6,0,56,0,17.41969
2017-01-07T00:57:00Z,10.0,1.668119,0.504009,1.074132,2017,1,7,6,0,57,0,17.36863
2017-01-07T00:58:00Z,10.0,1.656722,0.504601,1.266135,2017,1,7,6,0,58,0,17.42887
2017-01-07T00:59:00Z,10.0,1.646544,0.503808,1.360373,2017,1,7,6,0,59,0,17.45993
2017-01-07T01:00:00Z,10.0,1.647242,0.502795,1.15979,2017,1,7,6,1,0,0,18.42701
2017-01-07T01:01:00Z,10.0,1.664869,0.501795,1.08267,2017,1,7,6,1,1,0,18.40357
2017-01-07T01:02:00Z,10.0,1.661106,0.502698,0.996518,2017,1,7,6,1,2,0,18.37518
2017-01-07T01:03:00Z,10.0,1.671763,0.503501,1.17763,2017,1,7,6,1,3,0,18.43131
2017-01-07T01:04:00Z,10.0,1.650894,0.505614,0.997289,2017,1,7,6,1,4,0,18.3718
2017-01-07T01:05:00Z,10.0,1.660166,0.507609,1.095305,2017,1,7,6,1,5,0,18.40008
2017-01-07T01:06:00Z,10.0,1.670082,0.510713,0.980044,2017,1,7,6,1,6,0,18.35936
2017-01-07T01:07:00Z,10.0,1.653263,0.513112,1.181127,2017,1,7,6,1,7,0,18.42022
2017-01-07T01:08:00Z,10.0,1.663586,0.516427,1.115889,2017,1,7,6,1,8,0,18.39506
2017-01-07T01:09:00Z,10.0,1.66846,0.516615,1.376698,2017,1,7,6,1,9,0,18.47733
2017-01-07T01:10:00Z,10.0,1.6743,0.518032,1.421317,2017,1,7,6,1,10,0,18.48951
2017-01-07T01:11:00Z,10.0,1.670994,0.519027,1.452754,2017,1,7,6,1,11,0,18.49823
2017-01-07T01:12:00Z,10.0,1.671792,0.517733,1.483751,2017,1,7,6,1,12,0,18.50972
2017-01-07T01:13:00Z,10.0,1.673018,0.517825,1.556709,2017,1,7,6,1,13,0,18.53269
2017-01-07T01:14:00Z,10.0,1.661751,0.517023,1.616093,2017,1,7,6,1,14,0,18.55274
2017-01-07T01:15:00Z,10.0,1.664015,0.516821,1.762594,2017,1,7,6,1,15,0,18.59936
2017-01-07T01:16:00Z,10.0,1.66954,0.51612,1.493004,2017,1,7,6,1,16,0,18.51479
2017-01-07T01:17:00Z,10.0,1.671706,0.515221,1.646585,2017,1,7,6,1,17,0,18.56457
2017-01-07T01:18:00Z,10.0,1.873033,0.515225,1.792137,2017,1,7,6,1,18,0,18.60713
2017-01-07T01:19:00Z,10.0,1.867065,0.51462,1.577162,2017,1,7,6,1,19,0,18.53994
2017-01-07T01:20:00Z,10.0,1.658457,0.512818,1.750167,2017,1,7,6,1,20,0,18.60074
2017-01-07T01:21:00Z,10.0,1.670509,0.512914,1.503297,2017,1,7,6,1,21,0,18.52221
2017-01-07T01:22:00Z,10.0,1.650382,0.511209,1.303789,2017,1,7,6,1,22,0,18.4616
2017-01-07T01:23:00Z,10.0,1.656366,0.509815,1.284954,2017,1,7,6,1,23,0,18.45734
2017-01-07T01:24:00Z,10.0,1.673133,0.509705,1.429316,2017,1,7,6,1,24,0,18.50291
2017-01-07T01:25:00Z,9.983334,1.660595,0.509301,1.581689,2017,1,7,6,1,25,0,18.62142
2017-01-07T01:26:00Z,10.0,1.656378,0.5086,1.472087,2017,1,7,6,1,26,0,18.51819
2017-01-07T01:27:00Z,10.0,1.668032,0.507815,1.382685,2017,1,7,6,1,27,0,18.4907
2017-01-07T01:28:00Z,10.0,1.669627,0.506807,1.440214,2017,1,7,6,1,28,0,18.5102
2017-01-07T01:29:00Z,10.0,1.677798,0.506811,1.48047,2017,1,7,6,1,29,0,18.5228
2017-01-07T01:30:00Z,10.0,1.671506,0.506311,1.477467,2017,1,7,6,1,30,0,18.52262
2017-01-07T01:31:00Z,10.0,1.668404,0.506206,1.447755,2017,1,7,6,1,31,0,18.5134
2017-01-07T01:32:00Z,10.0,1.675209,0.505903,1.37601,2017,1,7,6,1,32,0,18.49095
2017-01-07T01:33:00Z,10.0,1.67709,0.505697,1.558135,2017,1,7,6,1,33,0,18.54887
2017-01-07T01:34:00Z,10.0,1.672618,0.504908,1.677061,2017,1,7,6,1,34,0,18.58764
2017-01-07T01:35:00Z,10.0,1.679825,0.504198,1.483536,2017,1,7,6,1,35,0,18.52714
2017-01-07T01:36:00Z,10.0,1.679433,0.50643,1.387741,2017,1,7,6,1,36,0,18.4939
2017-01-07T01:37:00Z,10.0,1.680477,0.510459,1.459015,2017,1,7,6,1,37,0,18.51121
2017-01-07T01:38:00Z,10.0,1.668424,0.511358,1.339986,2017,1,7,6,1,38,0,18.47255
2017-01-07T01:39:00Z,10.0,1.666991,0.510249,1.645339,2017,1,7,6,1,39,0,18.57073
2017-01-07T01:40:00Z,10.0,1.675151,0.509354,1.249388,2017,1,7,6,1,40,0,18.44635
2017-01-07T01:41:00Z,10.0,1.677912,0.509556,1.228268,2017,1,7,6,1,41,0,18.43935
2017-01-07T01:42:00Z,10.0,1.67196,0.508258,1.13893,2017,1,7,6,1,42,0,18.41285
2017-01-07T01:43:00Z,10.0,1.676943,0.507565,1.18579,2017,1,7,6,1,43,0,18.42851
2017-01-07T01:44:00Z,10.0,1.67654,0.506162,0.98332,2017,1,7,6,1,44,0,18.36621
2017-01-07T01:45:00Z,10.0,1.666973,0.505956,1.18052,2017,1,7,6,1,45,0,18.42911
2017-01-07T01:46:00Z,9.983334,1.67344,0.505649,1.171171,2017,1,7,6,1,46,0,18.49593
2017-01-07T01:47:00Z,9.900002,1.652191,0.505548,1.487179,2017,1,7,6,1,47,0,18.944
2017-01-07T01:48:00Z,9.900002,1.654748,0.504049,1.683024,2017,1,7,6,1,48,0,19.00794
2017-01-07T01:49:00Z,9.900002,1.655946,0.504755,1.369523,2017,1,7,6,1,49,0,18.9077
2017-01-07T01:50:00Z,9.916668,1.669109,0.50425,1.464686,2017,1,7,6,1,50,0,18.86878
2017-01-07T01:51:00Z,10.0,1.675747,0.50304,1.485224,2017,1,7,6,1,51,0,18.52926
2017-01-07T01:52:00Z,10.0,1.672187,0.503246,1.567944,2017,1,7,6,1,52,0,18.55525
2017-01-07T01:53:00Z,10.0,1.674693,0.503444,1.497545,2017,1,7,6,1,53,0,18.53265
2017-01-07T01:54:00Z,10.0,1.68302,0.506245,1.813219,2017,1,7,6,1,54,0,18.62884
2017-01-07T01:55:00Z,10.0,2.100238,0.512266,2.546134,2017,1,7,6,1,55,0,18.84581
2017-01-07T01:56:00Z,10.0,2.289091,0.511753,2.136674,2017,1,7,6,1,56,0,18.71349
2017-01-07T01:57:00Z,10.0,2.569355,0.511055,2.517944,2017,1,7,6,1,57,0,18.83024
2017-01-07T01:58:00Z,9.950002,1.676521,0.512463,2.263085,2017,1,7,6,1,58,0,18.97182
2017-01-07T01:59:00Z,9.900002,2.084334,0.51156,2.165035,2017,1,7,6,1,59,0,19.14329
2017-01-07T02:00:00Z,9.900002,1.883186,0.510652,2.251301,2017,1,7,6,2,0,0,20.20462
2017-01-07T02:01:00Z,9.900002,1.874246,0.509157,1.980295,2017,1,7,6,2,1,0,20.12089
2017-01-07T02:02:00Z,9.900002,1.867359,0.510152,1.57335,2017,1,7,6,2,2,0,19.99082
2017-01-07T02:03:00Z,9.900002,1.755174,0.510551,2.2729,2017,1,7,6,2,3,0,20.21383
2017-01-07T02:04:00Z,9.900002,1.807869,0.513357,2.087556,2017,1,7,6,2,4,0,20.15055
2017-01-07T02:05:00Z,9.900002,1.661268,0.515563,1.821344,2017,1,7,6,2,5,0,20.06593
2017-01-07T02:06:00Z,9.900002,1.664813,0.517768,1.488604,2017,1,7,6,2,6,0,19.95761
2017-01-07T02:07:00Z,9.900002,1.871126,0.519268,1.961459,2017,1,7,6,2,7,0,20.1018
2017-01-07T02:08:00Z,9.900002,1.868443,0.521973,1.79009,2017,1,7,6,2,8,0,20.04405
2017-01-07T02:09:00Z,9.900002,1.861301,0.524179,1.817509,2017,1,7,6,2,9,0,20.04999
2017-01-07T02:10:00Z,9.900002,1.653689,0.523784,2.146688,2017,1,7,6,2,10,0,20.1584
2017-01-07T02:11:00Z,9.900002,1.663441,0.513625,1.73805,2017,1,7,6,2,11,0,20.04204
2017-01-07T02:12:00Z,9.900002,1.663989,0.512016,1.381508,2017,1,7,6,2,12,0,19.9312
2017-01-07T02:13:00Z,9.816668,1.666856,0.510424,1.573801,2017,1,7,6,2,13,0,20.34161
2017-01-07T02:14:00Z,9.8,1.666126,0.509626,1.531211,2017,1,7,6,2,14,0,20.39868
2017-01-07T02:15:00Z,9.8,1.670968,0.508828,1.667984,2017,1,7,6,2,15,0,20.44295
2017-01-07T02:16:00Z,9.8,1.679597,0.508425,1.566637,2017,1,7,6,2,16,0,20.41123
2017-01-07T02:17:00Z,9.8,1.68176,0.508017,1.698907,2017,1,7,6,2,17,0,20.45362
2017-01-07T02:18:00Z,9.8,1.648768,0.508021,1.959736,2017,1,7,6,2,18,0,20.5368
2017-01-07T02:19:00Z,9.8,1.865153,0.505912,1.894315,2017,1,7,6,2,19,0,20.51503
2017-01-07T02:20:00Z,9.783334,1.663274,0.504816,1.872509,2017,1,7,6,2,20,0,20.58259
2017-01-07T02:21:00Z,9.733334,1.750282,0.503808,1.562921,2017,1,7,6,2,21,0,20.69282
2017-01-07T02:22:00Z,9.7,1.868518,0.507328,1.771987,2017,1,7,6,2,22,0,20.89137
2017-01-07T02:23:00Z,9.7,2.094891,0.511862,2.454927,2017,1,7,6,2,23,0,21.0978
2017-01-07T02:24:00Z,9.7,2.699009,0.511257,2.793586,2017,1,7,6,2,24,0,21.19526
2017-01-07T02:25:00Z,9.633332,1.908174,0.510757,2.386786,2017,1,7,6,2,25,0,21.35892
2017-01-07T02:26:00Z,9.6,1.860399,0.510249,2.150351,2017,1,7,6,2,26,0,21.42453
2017-01-07T02:27:00Z,9.6,1.936342,0.508964,1.861313,2017,1,7,6,2,27,0,21.33333
2017-01-07T02:28:00Z,9.533334,1.899564,0.508644,2.262051,2017,1,7,6,2,28,0,21.7393
2017-01-07T02:29:00Z,9.5,1.871964,0.50814,1.931811,2017,1,7,6,2,29,0,21.77484
2017-01-07T02:30:00Z,9.5,2.74676,0.507741,2.565333,2017,1,7,6,2,30,0,21.96068
2017-01-07T02:31:00Z,9.5,2.06443,0.508451,2.484348,2017,1,7,6,2,31,0,21.94606
2017-01-07T02:32:00Z,9.5,1.870773,0.506548,2.199575,2017,1,7,6,2,32,0,21.86174
2017-01-07T02:33:00Z,9.466668,2.00906,0.50714,2.100703,2017,1,7,6,2,33,0,21.96622
2017-01-07T02:34:00Z,9.400002,2.085571,0.507337,2.074444,2017,1,7,6,2,34,0,22.23429
2017-01-07T02:35:00Z,9.400002,2.081065,0.505947,2.566815,2017,1,7,6,2,35,0,22.39213
2017-01-07T02:36:00Z,9.400002,1.676217,0.505938,1.96029,2017,1,7,6,2,36,0,22.20714
2017-01-07T02:37:00Z,9.400002,1.878855,0.507855,1.824474,2017,1,7,6,2,37,0,22.15807
2017-01-07T02:38:00Z,9.400002,1.673416,0.511963,1.93213,2017,1,7,6,2,38,0,22.19042
2017-01-07T02:39:00Z,9.400002,1.666466,0.511358,1.779297,2017,1,7,6,2,39,0,22.14292
2017-01-07T02:40:00Z,9.400002,1.663045,0.510753,1.677396,2017,1,7,6,2,40,0,22.11149
2017-01-07T02:41:00Z,9.400002,1.670197,0.509845,1.677409,2017,1,7,6,2,41,0,22.11256
2017-01-07T02:42:00Z,9.400002,1.67732,0.510148,1.779864,2017,1,7,6,2,42,0,22.14449
2017-01-07T02:43:00Z,9.416668,1.658674,0.509047,1.570666,2017,1,7,6,2,43,0,22.0105
2017-01-07T02:44:00Z,9.5,1.664786,0.509148,1.710513,2017,1,7,6,2,44,0,21.70707
2017-01-07T02:45:00Z,9.5,1.663876,0.507955,1.67649,2017,1,7,6,2,45,0,21.69786
2017-01-07T02:46:00Z,9.5,1.666721,0.50785,1.728684,2017,1,7,6,2,46,0,21.71448
2017-01-07T02:47:00Z,9.5,1.659372,0.50675,1.589854,2017,1,7,6,2,47,0,21.67207
2017-01-07T02:48:00Z,9.5,1.643742,0.508148,1.426317,2017,1,7,6,2,48,0,21.61873
2017-01-07T02:49:00Z,9.5,1.644693,0.506443,1.383629,2017,1,7,6,2,49,0,21.60741
2017-01-07T02:50:00Z,9.5,1.654774,0.506241,1.365269,2017,1,7,6,2,50,0,21.60168
2017-01-07T02:51:00Z,9.5,1.669258,0.507245,1.096364,2017,1,7,6,2,51,0,21.51495
2017-01-07T02:52:00Z,9.5,1.67911,0.506039,1.573251,2017,1,7,6,2,52,0,21.66739
2017-01-07T02:53:00Z,9.5,1.651553,0.506044,1.31267,2017,1,7,6,2,53,0,21.58534
2017-01-07T02:54:00Z,9.5,1.66207,0.505947,1.62922,2017,1,7,6,2,54,0,21.68554
2017-01-07T02:55:00Z,9.5,1.664271,0.505544,1.759612,2017,1,7,6,2,55,0,21.72732
2017-01-07T02:56:00Z,9.5,2.254979,0.504947,2.203175,2017,1,7,6,2,56,0,21.85823
2017-01-07T02:57:00Z,9.5,2.683778,0.504943,2.46029,2017,1,7,6,2,57,0,21.93216
2017-01-07T02:58:00Z,9.5,2.477495,0.504645,2.43674,2017,1,7,6,2,58,0,21.9287
2017-01-07T02:59:00Z,9.5,2.693443,0.504448,2.892716,2017,1,7,6,2,59,0,22.06959
2017-01-07T03:00:00Z,9.5,2.864541,0.504347,2.882741,2017,1,7,6,3,0,0,23.09287
2017-01-07T03:01:00Z,9.5,2.845108,0.503847,2.840884,2017,1,7,6,3,1,0,23.0806
2017-01-07T03:02:00Z,9.5,2.881605,0.504145,2.843964,2017,1,7,6,3,2,0,23.08055
2017-01-07T03:03:00Z,9.5,1.866591,0.504842,2.367104,2017,1,7,6,3,3,0,22.9464
2017-01-07T03:04:00Z,9.5,1.877214,0.50675,1.780911,2017,1,7,6,3,4,0,22.75807
2017-01-07T03:05:00Z,9.5,2.044664,0.508052,2.199019,2017,1,7,6,3,5,0,22.88586
