Datetime,Ambient Temperature [ºC],Diffuse Radiation [W/m2],Ultraviolet [W/m2],Global Radiation [W/m2],Datetime.year,Datetime.month,Datetime.day-of-month,Datetime.day-of-week,Datetime.hour,Datetime.minute,Datetime.second,A_Optimal - Power DC [W]
2017-01-07T00:03:00Z,9.7,1.655805,0.511836,1.388013,2017,1,7,6,0,3,0,26.85801
2017-01-07T00:04:00Z,9.7,1.650407,0.513844,1.457642,2017,1,7,6,0,4,0,26.87839
2017-01-07T00:05:00Z,9.75,1.663957,0.516549,1.434474,2017,1,7,6,0,5,0,26.64859
2017-01-07T00:06:00Z,9.8,1.6592,0.517948,1.316572,2017,1,7,6,0,6,0,26.38828
2017-01-07T00:07:00Z,9.8,1.652456,0.51744,1.233873,2017,1,7,6,0,7,0,26.36033
2017-01-07T00:08:00Z,9.8,1.667033,0.514721,1.152914,2017,1,7,6,0,8,0,26.33739
2017-01-07T00:09:00Z,9.8,1.650556,0.51612,1.358682,2017,1,7,6,0,9,0,26.40673
2017-01-07T00:10:00Z,9.8,1.66319,0.517229,1.420029,2017,1,7,6,0,10,0,26.42597
2017-01-07T00:11:00Z,9.8,1.666465,0.516918,1.446844,2017,1,7,6,0,11,0,26.43599
2017-01-07T00:12:00Z,9.883334,1.661907,0.518238,1.306564,2017,1,7,6,0,12,0,26.02385
2017-01-07T00:13:00Z,9.900002,1.670141,0.51783,1.369616,2017,1,7,6,0,13,0,25.97468
2017-01-07T00:14:00Z,9.900002,1.677746,0.518115,1.376893,2017,1,7,6,0,14,0,25.97664
2017-01-07T00:15:00Z,9.900002,1.675867,0.516922,1.558353,2017,1,7,6,0,15,0,26.04264
2017-01-07T00:16:00Z,9.900002,1.673873,0.515922,1.284035,2017,1,7,6,0,16,0,25.94851
2017-01-07T00:17:00Z,9.900002,1.67105,0.515822,1.458143,2017,1,7,6,0,17,0,26.00974
2017-01-07T00:18:00Z,10.0,1.668373,0.515923,1.67076,2017,1,7,6,0,18,0,25.65168
2017-01-07T00:19:00Z,10.0,1.673672,0.514322,1.434113,2017,1,7,6,0,19,0,25.57195
2017-01-07T00:20:00Z,10.0,1.674385,0.51523,1.363902,2017,1,7,6,0,20,0,25.54552
2017-01-07T00:21:00Z,10.0,1.658572,0.514322,1.562482,2017,1,7,6,0,21,0,25.61698
2017-01-07T00:22:00Z,10.0,1.662162,0.513213,1.327667,2017,1,7,6,0,22,0,25.53691
2017-01-07T00:23:00Z,9.983334,1.678628,0.513217,1.486469,2017,1,7,6,0,23,0,25.66457
2017-01-07T00:24:00Z,9.933334,1.661878,0.512415,1.374315,2017,1,7,6,0,24,0,25.84312
2017-01-07T00:25:00Z,9.916668,1.682757,0.512722,1.149221,2017,1,7,6,0,25,0,25.83562
2017-01-07T00:26:00Z,9.983334,1.67746,0.51191,1.409616,2017,1,7,6,0,26,0,25.64027
2017-01-07T00:27:00Z,10.0,1.676295,0.511915,1.553266,2017,1,7,6,0,27,0,25.61855
2017-01-07T00:28:00Z,10.0,1.669599,0.511818,1.403315,2017,1,7,6,0,28,0,25.56621
2017-01-07T00:29:00Z,10.0,1.661134,0.511915,1.359362,2017,1,7,6,0,29,0,25.55063
2017-01-07T00:30:00Z,10.0,1.651502,0.511713,1.661928,2017,1,7,6,0,30,0,25.6571
2017-01-07T00:31:00Z,10.0,1.900548,0.51152,1.846268,2017,1,7,6,0,31,0,25.72145
2017-01-07T00:32:00Z,10.0,1.674954,0.510823,1.885819,2017,1,7,6,0,32,0,25.7373
2017-01-07T00:33:00Z,10.0,2.283866,0.510306,2.219101,2017,1,7,6,0,33,0,25.85357
2017-01-07T00:34:00Z,10.0,3.092332,0.510411,3.406881,2017,1,7,6,0,34,0,26.26755
2017-01-07T00:35:00Z,10.0,3.788099,0.511621,4.446949,2017,1,7,6,0,35,0,26.62783
2017-01-07T00:36:00Z,9.983334,4.030956,0.511218,4.309171,2017,1,7,6,0,36,0,26.65179
2017-01-07T00:37:00Z,9.950002,5.044766,0.511218,4.977903,2017,1,7,6,0,37,0,27.02767
2017-01-07T00:38:00Z,9.900002,4.398393,0.510915,4.770129,2017,1,7,6,0,38,0,27.17333
2017-01-07T00:39:00Z,9.916668,4.067744,0.510718,4.374531,2017,1,7,6,0,39,0,26.96387
2017-01-07T00:40:00Z,9.900002,3.268815,0.510814,3.794043,2017,1,7,6,0,40,0,26.83436
2017-01-07T00:41:00Z,9.900002,3.04303,0.510214,3.211934,2017,1,7,6,0,41,0,26.63214
2017-01-07T00:42:00Z,9.900002,3.069306,0.509608,3.146301,2017,1,7,6,0,42,0,26.61028
2017-01-07T00:43:00Z,9.900002,2.4849,0.510196,3.014983,2017,1,7,6,0,43,0,26.56459
2017-01-07T00:44:00Z,9.900002,2.5717,0.509609,2.643468,2017,1,7,6,0,44,0,26.43534
2017-01-07T00:45:00Z,9.916668,2.073745,0.509003,2.192215,2017,1,7,6,0,45,0,26.20763
2017-01-07T00:46:00Z,9.900002,1.675579,0.508802,2.056611,2017,1,7,6,0,46,0,26.2336
2017-01-07T00:47:00Z,9.900002,1.86849,0.5081,1.708813,2017,1,7,6,0,47,0,26.11262
2017-01-07T00:48:00Z,9.900002,1.665867,0.507105,1.509303,2017,1,7,6,0,48,0,26.04523
2017-01-07T00:49:00Z,9.916668,1.657261,0.506307,1.390089,2017,1,7,6,0,49,0,25.93301
2017-01-07T00:50:00Z,9.900002,1.663132,0.506605,1.596326,2017,1,7,6,0,50,0,26.07674
2017-01-07T00:51:00Z,9.916668,1.665955,0.507311,1.72504,2017,1,7,6,0,51,0,26.04836
2017-01-07T00:52:00Z,9.933334,1.666063,0.507013,1.574445,2017,1,7,6,0,52,0,25.92412
2017-01-07T00:53:00Z,9.966666,1.645205,0.506009,1.426956,2017,1,7,6,0,53,0,25.73038
2017-01-07T00:54:00Z,10.0,1.659227,0.505504,1.195731,2017,1,7,6,0,54,0,25.50619
2017-01-07T00:55:00Z,10.0,1.661765,0.504803,1.227766,2017,1,7,6,0,55,0,25.51882
2017-01-07T00:56:00Z,10.0,1.670483,0.505399,1.241191,2017,1,7,6,0,56,0,25.5223
2017-01-07T00:57:00Z,10.0,1.668119,0.504009,1.074132,2017,1,7,6,0,57,0,25.46656
2017-01-07T00:58:00Z,10.0,1.656722,0.504601,1.266135,2017,1,7,6,0,58,0,25.53268
2017-01-07T00:59:00Z,10.0,1.646544,0.503808,1.360373,2017,1,7,6,0,59,0,25.56733
2017-01-07T01:00:00Z,10.0,1.647242,0.502795,1.15979,2017,1,7,6,1,0,0,26.37027
2017-01-07T01:01:00Z,10.0,1.664869,0.501795,1.08267,2017,1,7,6,1,1,0,26.3452
2017-01-07T01:02:00Z,10.0,1.661106,0.502698,0.996518,2017,1,7,6,1,2,0,26.3132
2017-01-07T01:03:00Z,10.0,1.671763,0.503501,1.17763,2017,1,7,6,1,3,0,26.37503
2017-01-07T01:04:00Z,10.0,1.650894,0.505614,0.997289,2017,1,7,6,1,4,0,26.30763
2017-01-07T01:05:00Z,10.0,1.660166,0.507609,1.095305,2017,1,7,6,1,5,0,26.33795
2017-01-07T01:06:00Z,10.0,1.670082,0.510713,0.980044,2017,1,7,6,1,6,0,26.29128
2017-01-07T01:07:00Z,10.0,1.653263,0.513112,1.181127,2017,1,7,6,1,7,0,26.35697
2017-01-07T01:08:00Z,10.0,1.663586,0.516427,1.115889,2017,1,7,6,1,8,0,26.32741
2017-01-07T01:09:00Z,10.0,1.66846,0.516615,1.376698,2017,1,7,6,1,9,0,26.41842
2017-01-07T01:10:00Z,10.0,1.6743,0.518032,1.421317,2017,1,7,6,1,10,0,26.43119
2017-01-07T01:11:00Z,10.0,1.670994,0.519027,1.452754,2017,1,7,6,1,11,0,26.44022
2017-01-07T01:12:00Z,10.0,1.671792,0.517733,1.483751,2017,1,7,6,1,12,0,26.45368
2017-01-07T01:13:00Z,10.0,1.673018,0.517825,1.556709,2017,1,7,6,1,13,0,26.47906
2017-01-07T01:14:00Z,10.0,1.661751,0.517023,1.616093,2017,1,7,6,1,14,0,26.50152
2017-01-07T01:15:00Z,10.0,1.664015,0.516821,1.762594,2017,1,7,6,1,15,0,26.55326
2017-01-07T01:16:00Z,10.0,1.66954,0.51612,1.493004,2017,1,7,6,1,16,0,26.46018
2017-01-07T01:17:00Z,10.0,1.671706,0.515221,1.646585,2017,1,7,6,1,17,0,26.51581
2017-01-07T01:18:00Z,10.0,1.873033,0.515225,1.792137,2017,1,7,6,1,18,0,26.56629
2017-01-07T01:19:00Z,10.0,1.867065,0.51462,1.577162,2017,1,7,6,1,19,0,26.49218
2017-01-07T01:20:00Z,10.0,1.658457,0.512818,1.750167,2017,1,7,6,1,20,0,26.55698
2017-01-07T01:21:00Z,10.0,1.670509,0.512914,1.503297,2017,1,7,6,1,21,0,26.47023
2017-01-07T01:22:00Z,10.0,1.650382,0.511209,1.303789,2017,1,7,6,1,22,0,26.40379
2017-01-07T01:23:00Z,10.0,1.656366,0.509815,1.284954,2017,1,7,6,1,23,0,26.39998
2017-01-07T01:24:00Z,10.0,1.673133,0.509705,1.429316,2017,1,7,6,1,24,0,26.45075
2017-01-07T01:25:00Z,9.983334,1.660595,0.509301,1.581689,2017,1,7,6,1,25,0,26.57706
2017-01-07T01:26:00Z,10.0,1.656378,0.5086,1.472087,2017,1,7,6,1,26,0,26.46801
2017-01-07T01:27:00Z,10.0,1.668032,0.507815,1.382685,2017,1,7,6,1,27,0,26.43823
2017-01-07T01:28:00Z,10.0,1.669627,0.506807,1.440214,2017,1,7,6,1,28,0,26.46041
2017-01-07T01:29:00Z,10.0,1.677798,0.506811,1.48047,2017,1,7,6,1,29,0,26.47449
2017-01-07T01:30:00Z,10.0,1.671506,0.506311,1.477467,2017,1,7,6,1,30,0,26.47446
2017-01-07T01:31:00Z,10.0,1.668404,0.506206,1.447755,2017,1,7,6,1,31,0,26.46427
2017-01-07T01:32:00Z,10.0,1.675209,0.505903,1.37601,2017,1,7,6,1,32,0,26.43972
2017-01-07T01:33:00Z,10.0,1.67709,0.505697,1.558135,2017,1,7,6,1,33,0,26.50396
2017-01-07T01:34:00Z,10.0,1.672618,0.504908,1.677061,2017,1,7,6,1,34,0,26.54724
2017-01-07T01:35:00Z,10.0,1.679825,0.504198,1.483536,2017,1,7,6,1,35,0,26.48082
2017-01-07T01:36:00Z,10.0,1.679433,0.50643,1.387741,2017,1,7,6,1,36,0,26.44276
2017-01-07T01:37:00Z,10.0,1.680477,0.510459,1.459015,2017,1,7,6,1,37,0,26.45963
2017-01-07T01:38:00Z,10.0,1.668424,0.511358,1.339986,2017,1,7,6,1,38,0,26.41613
2017-01-07T01:39:00Z,10.0,1.666991,0.510249,1.645339,2017,1,7,6,1,39,0,26.52539
2017-01-07T01:40:00Z,10.0,1.675151,0.509354,1.249388,2017,1,7,6,1,40,0,26.3884
2017-01-07T01:41:00Z,10.0,1.677912,0.509556,1.228268,2017,1,7,6,1,41,0,26.38058
2017-01-07T01:42:00Z,10.0,1.67196,0.508258,1.13893,2017,1,7,6,1,42,0,26.3519
2017-01-07T01:43:00Z,10.0,1.676943,0.507565,1.18579,2017,1,7,6,1,43,0,26.3697
2017-01-07T01:44:00Z,10.0,1.67654,0.506162,0.98332,2017,1,7,6,1,44,0,26.30157
2017-01-07T01:45:00Z,10.0,1.666973,0.505956,1.18052,2017,1,7,6,1,45,0,26.37112
2017-01-07T01:46:00Z,9.983334,1.67344,0.505649,1.171171,2017,1,7,6,1,46,0,26.44051
2017-01-07T01:47:00Z,9.900002,1.652191,0.505548,1.487179,2017,1,7,6,1,47,0,26.91183
2017-01-07T01:48:00Z,9.900002,1.654748,0.504049,1.683024,2017,1,7,6,1,48,0,26.98348
2017-01-07T01:49:00Z,9.900002,1.655946,0.504755,1.369523,2017,1,7,6,1,49,0,26.87218
2017-01-07T01:50:00Z,9.916668,1.669109,0.50425,1.464686,2017,1,7,6,1,50,0,26.83446
2017-01-07T01:51:00Z,10.0,1.675747,0.50304,1.485224,2017,1,7,6,1,51,0,26.48375
2017-01-07T01:52:00Z,10.0,1.672187,0.503246,1.567944,2017,1,7,6,1,52,0,26.51234
2017-01-07T01:53:00Z,10.0,1.674693,0.503444,1.497545,2017,1,7,6,1,53,0,26.48726
2017-01-07T01:54:00Z,10.0,1.68302,0.506245,1.813219,2017,1,7,6,1,54,0,26.59224
2017-01-07T01:55:00Z,10.0,2.100238,0.512266,2.546134,2017,1,7,6,1,55,0,26.83591
2017-01-07T01:56:00Z,10.0,2.289091,0.511753,2.136674,2017,1,7,6,1,56,0,26.69295
2017-01-07T01:57:00Z,10.0,2.569355,0.511055,2.517944,2017,1,7,6,1,57,0,26.82726
2017-01-07T01:58:00Z,9.950002,1.676521,0.512463,2.263085,2017,1,7,6,1,58,0,26.95359
2017-01-07T01:59:00Z,9.900002,2.084334,0.51156,2.165035,2017,1,7,6,1,59,0,27.13619
2017-01-07T02:00:00Z,9.900002,1.883186,0.510652,2.251301,2017,1,7,6,2,0,0,28.03996
2017-01-07T02:01:00Z,9.900002,1.874246,0.509157,1.980295,2017,1,7,6,2,1,0,27.94801
2017-01-07T02:02:00Z,9.900002,1.867359,0.510152,1.57335,2017,1,7,6,2,2,0,27.80341
2017-01-07T02:03:00Z,9.900002,1.755174,0.510551,2.2729,2017,1,7,6,2,3,0,28.04806
2017-01-07T02:04:00Z,9.900002,1.807869,0.513357,2.087556,2017,1,7,6,2,4,0,27.97732
2017-01-07T02:05:00Z,9.900002,1.661268,0.515563,1.821344,2017,1,7,6,2,5,0,27.87996
2017-01-07T02:06:00Z,9.900002,1.664813,0.517768,1.488604,2017,1,7,6,2,6,0,27.7589
2017-01-07T02:07:00Z,9.900002,1.871126,0.519268,1.961459,2017,1,7,6,2,7,0,27.92107
2017-01-07T02:08:00Z,9.900002,1.868443,0.521973,1.79009,2017,1,7,6,2,8,0,27.85558
2017-01-07T02:09:00Z,9.900002,1.861301,0.524179,1.817509,2017,1,7,6,2,9,0,27.86077
2017-01-07T02:10:00Z,9.900002,1.653689,0.523784,2.146688,2017,1,7,6,2,10,0,27.97746
2017-01-07T02:11:00Z,9.900002,1.663441,0.513625,1.73805,2017,1,7,6,2,11,0,27.85467
2017-01-07T02:12:00Z,9.900002,1.663989,0.512016,1.381508,2017,1,7,6,2,12,0,27.73295
2017-01-07T02:13:00Z,9.816668,1.666856,0.510424,1.573801,2017,1,7,6,2,13,0,28.16386
2017-01-07T02:14:00Z,9.8,1.666126,0.509626,1.531211,2017,1,7,6,2,14,0,28.22261
2017-01-07T02:15:00Z,9.8,1.670968,0.508828,1.667984,2017,1,7,6,2,15,0,28.27214
2017-01-07T02:16:00Z,9.8,1.679597,0.508425,1.566637,2017,1,7,6,2,16,0,28.23741
2017-01-07T02:17:00Z,9.8,1.68176,0.508017,1.698907,2017,1,7,6,2,17,0,28.28458
2017-01-07T02:18:00Z,9.8,1.648768,0.508021,1.959736,2017,1,7,6,2,18,0,28.37607
2017-01-07T02:19:00Z,9.8,1.865153,0.505912,1.894315,2017,1,7,6,2,19,0,28.35683
2017-01-07T02:20:00Z,9.783334,1.663274,0.504816,1.872509,2017,1,7,6,2,20,0,28.42398
2017-01-07T02:21:00Z,9.733334,1.750282,0.503808,1.562921,2017,1,7,6,2,21,0,28.53347
2017-01-07T02:22:00Z,9.7,1.868518,0.507328,1.771987,2017,1,7,6,2,22,0,28.74349
2017-01-07T02:23:00Z,9.7,2.094891,0.511862,2.454927,2017,1,7,6,2,23,0,28.97313
2017-01-07T02:24:00Z,9.7,2.699009,0.511257,2.793586,2017,1,7,6,2,24,0,29.09148
2017-01-07T02:25:00Z,9.633332,1.908174,0.510757,2.386786,2017,1,7,6,2,25,0,29.24022
2017-01-07T02:26:00Z,9.6,1.860399,0.510249,2.150351,2017,1,7,6,2,26,0,29.30263
2017-01-07T02:27:00Z,9.6,1.936342,0.508964,1.861313,2017,1,7,6,2,27,0,29.20372
2017-01-07T02:28:00Z,9.533334,1.899564,0.508644,2.262051,2017,1,7,6,2,28,0,29.63316
2017-01-07T02:29:00Z,9.5,1.871964,0.50814,1.931811,2017,1,7,6,2,29,0,29.66264
2017-01-07T02:30:00Z,9.5,2.74676,0.507741,2.565333,2017,1,7,6,2,30,0,29.88321
2017-01-07T02:31:00Z,9.5,2.06443,0.508451,2.484348,2017,1,7,6,2,31,0,29.85516
2017-01-07T02:32:00Z,9.5,1.870773,0.506548,2.199575,2017,1,7,6,2,32,0,29.75969
2017-01-07T02:33:00Z,9.466668,2.00906,0.50714,2.100703,2017,1,7,6,2,33,0,29.86761
2017-01-07T02:34:00Z,9.400002,2.085571,0.507337,2.074444,2017,1,7,6,2,34,0,30.14607
2017-01-07T02:35:00Z,9.400002,2.081065,0.505947,2.566815,2017,1,7,6,2,35,0,30.32144
2017-01-07T02:36:00Z,9.400002,1.676217,0.505938,1.96029,2017,1,7,6,2,36,0,30.10993
2017-01-07T02:37:00Z,9.400002,1.878855,0.507855,1.824474,2017,1,7,6,2,37,0,30.05796
2017-01-07T02:38:00Z,9.400002,1.673416,0.511963,1.93213,2017,1,7,6,2,38,0,30.08795
2017-01-07T02:39:00Z,9.400002,1.666466,0.511358,1.779297,2017,1,7,6,2,39,0,30.03562
2017-01-07T02:40:00Z,9.400002,1.663045,0.510753,1.677396,2017,1,7,6,2,40,0,30.00113
2017-01-07T02:41:00Z,9.400002,1.670197,0.509845,1.677409,2017,1,7,6,2,41,0,30.00295
2017-01-07T02:42:00Z,9.400002,1.67732,0.510148,1.779864,2017,1,7,6,2,42,0,30.03823
2017-01-07T02:43:00Z,9.416668,1.658674,0.509047,1.570666,2017,1,7,6,2,43,0,29.89511
2017-01-07T02:44:00Z,9.5,1.664786,0.509148,1.710513,2017,1,7,6,2,44,0,29.58359
2017-01-07T02:45:00Z,9.5,1.663876,0.507955,1.67649,2017,1,7,6,2,45,0,29.57406
2017-01-07T02:46:00Z,9.5,1.666721,0.50785,1.728684,2017,1,7,6,2,46,0,29.59256
2017-01-07T02:47:00Z,9.5,1.659372,0.50675,1.589854,2017,1,7,6,2,47,0,29.54614
2017-01-07T02:48:00Z,9.5,1.643742,0.508148,1.426317,2017,1,7,6,2,48,0,29.48605
2017-01-07T02:49:00Z,9.5,1.644693,0.506443,1.383629,2017,1,7,6,2,49,0,29.47452
2017-01-07T02:50:00Z,9.5,1.654774,0.506241,1.365269,2017,1,7,6,2,50,0,29.46846
2017-01-07T02:51:00Z,9.5,1.669258,0.507245,1.096364,2017,1,7,6,2,51,0,29.37216
2017-01-07T02:52:00Z,9.5,1.67911,0.506039,1.573251,2017,1,7,6,2,52,0,29.5417
2017-01-07T02:53:00Z,9.5,1.651553,0.506044,1.31267,2017,1,7,6,2,53,0,29.45043
2017-01-07T02:54:00Z,9.5,1.66207,0.505947,1.62922,2017,1,7,6,2,54,0,29.56154
2017-01-07T02:55:00Z,9.5,1.664271,0.505544,1.759612,2017,1,7,6,2,55,0,29.60805
2017-01-07T02:56:00Z,9.5,2.254979,0.504947,2.203175,2017,1,7,6,2,56,0,29.76318
2017-01-07T02:57:00Z,9.5,2.683778,0.504943,2.46029,2017,1,7,6,2,57,0,29.85219
2017-01-07T02:58:00Z,9.5,2.477495,0.504645,2.43674,2017,1,7,6,2,58,0,29.84507
2017-01-07T02:59:00Z,9.5,2.693443,0.504448,2.892716,2017,1,7,6,2,59,0,30.00471
2017-01-07T03:00:00Z,9.5,2.864541,0.504347,2.882741,2017,1,7,6,3,0,0,30.87217
2017-01-07T03:01:00Z,9.5,2.845108,0.503847,2.840884,2017,1,7,6,3,1,0,30.85856
2017-01-07T03:02:00Z,9.5,2.881605,0.504145,2.843964,2017,1,7,6,3,2,0,30.85895
2017-01-07T03:03:00Z,9.5,1.866591,0.504842,2.367104,2017,1,7,6,3,3,0,30.69304
2017-01-07T03:04:00Z,9.5,1.877214,0.50675,1.780911,2017,1,7,6,3,4,0,30.48373
2017-01-07T03:05:00Z,9.5,2.044664,0.508052,2.199019,2017,1,7,6,3,5,0,30.62721
2017-01-07T03:06:00Z,9.5,1.868082,0.511454,1.968821,2017,1,7,6,3,6,0,30.54014
2017-01-07T03:07:00Z,9.5,2.065945,0.512757,1.751713,2017,1,7,6,3,7,0,30.46092
2017-01-07T03:08:00Z,9.5,1.855582,0.516769,1.83555,2017,1,7,6,3,8,0,30.48277
2017-01-07T03:09:00Z,9.5,1.671649,0.517269,1.676922,2017,1,7,6,3,9,0,30.42665
2017-01-07T03:10:00Z,9.5,1.67763,0.518369,1.559687,2017,1,7,6,3,10,0,30.38333
2017-01-07T03:11:00Z,9.5,1.665925,0.517269,1.49025,2017,1,7,6,3,11,0,30.36124
2017-01-07T03:12:00Z,9.5,1.666854,0.517369,1.470573,2017,1,7,6,3,12,0,30.35414
2017-01-07T03:13:00Z,9.5,1.661905,0.515668,1.455388,2017,1,7,6,3,13,0,30.35225
2017-01-07T03:14:00Z,9.5,1.661107,0.514861,1.38561,2017,1,7,6,3,14,0,30.32942
2017-01-07T03:15:00Z,9.5,1.654748,0.514458,1.392662,2017,1,7,6,3,15,0,30.33272
2017-01-07T03:16:00Z,9.5,1.651225,0.512862,1.072689,2017,1,7,6,3,16,0,30.2238
2017-01-07T03:17:00Z,9.5,1.66,0.511051,1.287791,2017,1,7,6,3,17,0,30.30281
2017-01-07T03:18:00Z,9.5,1.651778,0.510656,1.175241,2017,1,7,6,3,18,0,30.26418
2017-01-07T03:19:00Z,9.5,1.658023,0.50935,1.218155,2017,1,7,6,3,19,0,30.28183
2017-01-07T03:20:00Z,9.5,1.657658,0.509345,1.200325,2017,1,7,6,3,20,0,30.2756
2017-01-07T03:21:00Z,9.5,1.659159,0.507749,1.072348,2017,1,7,6,3,21,0,30.23395
2017-01-07T03:22:00Z,9.5,1.656736,0.507447,1.086508,2017,1,7,6,3,22,0,30.23953
2017-01-07T03:23:00Z,9.5,1.665811,0.506145,0.99678,2017,1,7,6,3,23,0,30.21068
2017-01-07T03:24:00Z,9.5,1.65329,0.505938,0.986678,2017,1,7,6,3,24,0,30.20759
2017-01-07T03:25:00Z,9.5,1.65615,0.504544,0.997096,2017,1,7,6,3,25,0,30.21404
2017-01-07T03:26:00Z,9.5,1.661822,0.503847,1.358538,2017,1,7,6,3,26,0,30.3421
2017-01-07T03:27:00Z,9.5,1.664925,0.503444,1.156409,2017,1,7,6,3,27,0,30.27206
2017-01-07T03:28:00Z,9.5,1.66293,0.503544,1.444775,2017,1,7,6,3,28,0,30.37293
2017-01-07T03:29:00Z,9.5,1.663129,0.502334,1.294225,2017,1,7,6,3,29,0,30.3226
2017-01-07T03:30:00Z,9.5,1.659485,0.503343,1.396475,2017,1,7,6,3,30,0,30.35641
2017-01-07T03:31:00Z,9.5,1.661469,0.510376,1.562316,2017,1,7,6,3,31,0,30.40038
2017-01-07T03:32:00Z,9.5,1.668746,0.512388,1.281531,2017,1,7,6,3,32,0,30.2979
2017-01-07T03:33:00Z,9.5,1.665814,0.511788,1.362541,2017,1,7,6,3,33,0,30.32751
2017-01-07T03:34:00Z,9.5,1.672466,0.511687,1.558724,2017,1,7,6,3,34,0,30.39645
2017-01-07T03:35:00Z,9.5,1.660913,0.511283,1.549441,2017,1,7,6,3,35,0,30.39404
2017-01-07T03:36:00Z,9.5,1.652376,0.511082,1.544783,2017,1,7,6,3,36,0,30.39284
2017-01-07T03:37:00Z,9.5,1.647255,0.511884,1.276733,2017,1,7,6,3,37,0,30.29729
2017-01-07T03:38:00Z,9.5,1.656456,0.511183,1.36688,2017,1,7,6,3,38,0,30.33027
2017-01-07T03:39:00Z,9.5,1.65771,0.511077,1.171572,2017,1,7,6,3,39,0,30.26203
2017-01-07T03:40:00Z,9.583334,1.660044,0.511183,1.273481,2017,1,7,6,3,40,0,29.9372
2017-01-07T03:41:00Z,9.6,1.66319,0.510376,1.567284,2017,1,7,6,3,41,0,29.96973
2017-01-07T03:42:00Z,9.6,1.659265,0.509771,1.455544,2017,1,7,6,3,42,0,29.93179
2017-01-07T03:43:00Z,9.6,1.668747,0.510981,1.274729,2017,1,7,6,3,43,0,29.86596
2017-01-07T03:44:00Z,9.6,1.654993,0.510779,1.271264,2017,1,7,6,3,44,0,29.86519
2017-01-07T03:45:00Z,9.6,1.66664,0.510779,1.071777,2017,1,7,6,3,45,0,29.79525
2017-01-07T03:46:00Z,9.566668,1.65175,0.509376,1.283277,2017,1,7,6,3,46,0,30.01636
2017-01-07T03:47:00Z,9.5,1.653858,0.511682,1.354519,2017,1,7,6,3,47,0,30.32494
2017-01-07T03:48:00Z,9.5,1.644669,0.511183,1.3363,2017,1,7,6,3,48,0,30.31959
2017-01-07T03:49:00Z,9.5,1.658082,0.510779,1.526858,2017,1,7,6,3,49,0,30.38715
2017-01-07T03:50:00Z,9.5,1.662879,0.510779,1.365953,2017,1,7,6,3,50,0,30.33074
2017-01-07T03:51:00Z,9.5,1.658733,0.510178,1.463253,2017,1,7,6,3,51,0,30.36607
2017-01-07T03:52:00Z,9.5,1.665127,0.509477,1.482376,2017,1,7,6,3,52,0,30.37416
2017-01-07T03:53:00Z,9.5,1.652242,0.509779,1.313553,2017,1,7,6,3,53,0,30.31442
2017-01-07T03:54:00Z,9.5,1.649114,0.511384,1.190299,2017,1,7,6,3,54,0,30.268
2017-01-07T03:55:00Z,9.5,1.666682,0.510678,1.566724,2017,1,7,6,3,55,0,30.4013
2017-01-07T03:56:00Z,9.5,1.654591,0.511183,1.518022,2017,1,7,6,3,56,0,30.38325
2017-01-07T03:57:00Z,9.5,1.671982,0.510981,1.261096,2017,1,7,6,3,57,0,30.29357
2017-01-07T03:58:00Z,9.5,1.671082,0.510779,1.553953,2017,1,7,6,3,58,0,30.39661
2017-01-07T03:59:00Z,9.5,1.671055,0.510376,1.559606,2017,1,7,6,3,59,0,30.3994
2017-01-07T04:00:00Z,9.5,1.6706,0.511283,1.720593,2017,1,7,6,4,0,0,31.32519
2017-01-07T04:01:00Z,9.533334,1.672933,0.510376,1.769688,2017,1,7,6,4,1,0,31.20009
2017-01-07T04:02:00Z,9.6,1.647625,0.511384,1.45886,2017,1,7,6,4,2,0,30.80093
2017-01-07T04:03:00Z,9.6,1.927514,0.513182,2.002033,2017,1,7,6,4,3,0,30.98696
2017-01-07T04:04:00Z,9.6,2.07216,0.516181,2.044139,2017,1,7,6,4,4,0,30.99531
2017-01-07T04:05:00Z,9.6,1.66148,0.518694,2.043893,2017,1,7,6,4,5,0,30.99122
2017-01-07T04:06:00Z,9.6,2.287317,0.519895,2.2066,2017,1,7,6,4,6,0,31.04421
2017-01-07T04:07:00Z,9.6,1.891661,0.513752,2.384461,2017,1,7,6,4,7,0,31.11993
2017-01-07T04:08:00Z,9.6,1.873589,0.516962,1.888429,2017,1,7,6,4,8,0,30.93967
2017-01-07T04:09:00Z,9.6,1.668016,0.51786,1.323923,2017,1,7,6,4,9,0,30.74056
2017-01-07T04:10:00Z,9.6,1.674684,0.518764,1.56089,2017,1,7,6,4,10,0,30.82177
2017-01-07T04:11:00Z,9.6,1.673771,0.519369,1.780056,2017,1,7,6,4,11,0,30.89737
2017-01-07T04:12:00Z,9.666668,1.681005,0.518764,1.605924,2017,1,7,6,4,12,0,30.54927
2017-01-07T04:13:00Z,9.7,1.678672,0.519465,1.792844,2017,1,7,6,4,13,0,30.46925
2017-01-07T04:14:00Z,9.7,1.679981,0.518663,1.785576,2017,1,7,6,4,14,0,30.46832
2017-01-07T04:15:00Z,9.7,1.667304,0.518562,1.581727,2017,1,7,6,4,15,0,30.39711
2017-01-07T04:16:00Z,9.7,1.661208,0.51797,1.274225,2017,1,7,6,4,16,0,30.29055
2017-01-07T04:17:00Z,9.766666,1.668929,0.517462,1.571767,2017,1,7,6,4,17,0,30.10757
